id;extracted_data_id;zeile_inhalt;zeile_inhalt_orig;regex_pattern;quell_tabelle;quell_feld;Hit_Platz;Hit_StartNr;Hit_Zeit;zeile_inhalt_Typ;gefunden_am
380;1325;Hanauer RG;3 Hanauer RG - Boot 2 - 02:21.83 11;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;11;02:21.83;Boot;2025-11-29 19:23:02.124112
381;1327;Hanauer RG;4 Hanauer RG - Boot 1 - 02:27.99 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;8;02:27.99;Boot;2025-11-29 19:23:02.124121
382;1331;Hanauer RG;1 Hanauer RG - Boot 4 - 02:16.98 12;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;12;02:16.98;Boot;2025-11-29 19:23:02.124130
383;1333;Hanauer RG;2 Hanauer RG - Boot 3 - 02:27.87 13;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;13;02:27.87;Boot;2025-11-29 19:23:02.124138
384;1335;Mühlheimer RV;3 Mühlheimer RV - Boot 2 - 02:30.63 14;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;14;02:30.63;Boot;2025-11-29 19:23:02.124147
385;1339;Mühlheimer RV;1 Mühlheimer RV - Boot 3 - 02:14.86 17;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;17;02:14.86;Boot;2025-11-29 19:23:02.124157
386;1341;Hanauer RG;2 Hanauer RG - Boot 5 - 02:22.52 16;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;16;02:22.52;Boot;2025-11-29 19:23:02.124165
387;1343;WSV Offenbach am Main-Bürgel;3 WSV Offenbach am Main-Bürgel 02:48.73 18;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;18;02:48.73;Boot;2025-11-29 19:23:02.124174
388;1351;Mühlheimer RV;1 Mühlheimer RV 01:48.64 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:48.64;Boot;2025-11-29 19:23:02.124184
389;1353;Frauen-RV Freiweg Frankfurt;2 Frauen-RV Freiweg Frankfurt 01:56.11 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:56.11;Boot;2025-11-29 19:23:02.124193
390;1357;Hanauer RG;1 Hanauer RG - Boot 1 - 01:50.27 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;3;01:50.27;Boot;2025-11-29 19:23:02.124202
391;1359;Gießener RC Hassia;2 Gießener RC Hassia 01:51.05 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;6;01:51.05;Boot;2025-11-29 19:23:02.124211
392;1361;Hanauer RG;3 Hanauer RG - Boot 2 - 01:52.61 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;4;01:52.61;Boot;2025-11-29 19:23:02.124219
393;1372;Hanauer RC Hassia;1 Hanauer RC Hassia 02:13.00 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;02:13.00;Boot;2025-11-29 19:23:02.124229
394;1374;WSV Offenbach am Main-Bürgel;2 WSV Offenbach am Main-Bürgel 02:36.00 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;02:36.00;Boot;2025-11-29 19:23:02.124238
395;1376;RG Wetzlar;3 RG Wetzlar 02:37.28 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;02:37.28;Boot;2025-11-29 19:23:02.124246
396;1385;Frankfurter RG Germania;1 Frankfurter RG Germania 01:59.18 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:59.18;Boot;2025-11-29 19:23:02.124255
397;1387;Frankfurter RC;2 Frankfurter RC 02:04.72 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;02:04.72;Boot;2025-11-29 19:23:02.124263
398;1389;RG Wetzlar;3 RG Wetzlar - Boot 1 - 02:19.24 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;02:19.24;Boot;2025-11-29 19:23:02.124272
399;1393;Frankfurter Ruder- und Kanusport Verein;1 Frankfurter Ruder- und Kanusport Verein 02:16.14 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;02:16.14;Boot;2025-11-29 19:23:02.124281
400;1395;Hanauer RG;2 Hanauer RG 02:18.32 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;4;02:18.32;Boot;2025-11-29 19:23:02.124290
401;1403;Frankfurter RC;1 Frankfurter RC - Boot 2 - 01:52.65 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;3;01:52.65;Boot;2025-11-29 19:23:02.124299
402;1405;RG Eberbach;2 RG Eberbach 02:00.06 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;02:00.06;Boot;2025-11-29 19:23:02.124308
403;1409;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:54.82 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;6;01:54.82;Boot;2025-11-29 19:23:02.124316
404;1411;RG Wetzlar;2 RG Wetzlar - Boot 2 - 01:59.28 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:59.28;Boot;2025-11-29 19:23:02.124324
405;1413;SG Wiking;3 SG Wiking 01:59.80 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;4;01:59.80;Boot;2025-11-29 19:23:02.124333
406;1415;RG Wetzlar;4 RG Wetzlar - Boot 1 - 02:01.50 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;7;02:01.50;Boot;2025-11-29 19:23:02.124341
407;1426;Rgm. Hanauer RC Hassia/ Frankfurter RG Borussia;1 Rgm. Hanauer RC Hassia/ Frankfurter RG Borussia 01:34.59 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:34.59;Boot;2025-11-29 19:23:02.124352
408;1428;Frankfurter RG Borussia;2 Frankfurter RG Borussia 01:43.11 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;01:43.11;Boot;2025-11-29 19:23:02.124361
409;1430;Gießener RC Hassia;3 Gießener RC Hassia 01:43.53 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;2;01:43.53;Boot;2025-11-29 19:23:02.124370
410;1434;Rgm. DRC Ingolstadt/ RC Möve Grossauheim;1 Rgm. DRC Ingolstadt/ RC Möve Grossauheim 01:40.36 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;8;01:40.36;Boot;2025-11-29 19:23:02.124380
411;1436;Marburger RV;2 Marburger RV 01:42.45 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:42.45;Boot;2025-11-29 19:23:02.124388
412;1438;RV Hellas Offenbach;3 RV Hellas Offenbach 01:52.07 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;6;01:52.07;Boot;2025-11-29 19:23:02.124397
413;1442;Rgm. Frankfurter RC/ Frankfurter RG Germania;1 Rgm. Frankfurter RC/ Frankfurter RG Germania 01:36.24 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:36.24;Boot;2025-11-29 19:23:02.124406
414;1444;Rgm. Frankfurter RC/ SG Wiking;2 Rgm. Frankfurter RC/ SG Wiking 01:38.92 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;7;01:38.92;Boot;2025-11-29 19:23:02.124415
415;1449;SG Wiking;1 SG Wiking 01:58.63 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:58.63;Boot;2025-11-29 19:23:02.124424
416;1451;RC Karlstadt;2 RC Karlstadt 02:06.91 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;02:06.91;Boot;2025-11-29 19:23:02.124432
417;1456;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:47.17 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;3;01:47.17;Boot;2025-11-29 19:23:02.124441
418;1458;RC Möve Grossauheim;2 RC Möve Grossauheim 02:02.60 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;02:02.60;Boot;2025-11-29 19:23:02.124450
419;1465;Wormser RC;1 Wormser RC 01:33.02 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:33.02;Boot;2025-11-29 19:23:02.124459
420;1467;Mühlheimer RV;2 Mühlheimer RV 01:34.45 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;01:34.45;Boot;2025-11-29 19:23:02.124467
421;1469;Frankfurter RG Germania;3 Frankfurter RG Germania 01:35.96 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;1;01:35.96;Boot;2025-11-29 19:23:02.124476
422;1481;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad - Boot 1 - 01:53.16 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:53.16;Boot;2025-11-29 19:23:02.124486
423;1483;Frankfurter RG Oberrad;2 Frankfurter RG Oberrad - Boot 2 - 01:55.21 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;01:55.21;Boot;2025-11-29 19:23:02.124495
424;1485;SG Wiking;3 SG Wiking - Boot 1 - 02:08.98 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;1;02:08.98;Boot;2025-11-29 19:23:02.124503
425;1489;RG Wetzlar;1 RG Wetzlar 01:54.49 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;5;01:54.49;Boot;2025-11-29 19:23:02.124512
426;1491;Frankfurter RC;2 Frankfurter RC 02:06.38 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;6;02:06.38;Boot;2025-11-29 19:23:02.124520
427;1493;SG Wiking;3 SG Wiking - Boot 2 - 02:08.41 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;4;02:08.41;Boot;2025-11-29 19:23:02.124528
428;1497;Mühlheimer RV;1 Mühlheimer RV 02:24.05 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;02:24.05;Boot;2025-11-29 19:23:02.124537
429;1499;SG Wiking;2 SG Wiking - Boot 3 - 02:24.44 9;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;9;02:24.44;Boot;2025-11-29 19:23:02.124546
430;1501;Hanauer RG;3 Hanauer RG 02:26.28 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;8;02:26.28;Boot;2025-11-29 19:23:02.124554
431;1505;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad - Boot 3 - 02:09.41 10;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;10;02:09.41;Boot;2025-11-29 19:23:02.124563
432;1507;RC Möve Grossauheim;2 RC Möve Grossauheim 02:11.33 12;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;12;02:11.33;Boot;2025-11-29 19:23:02.124572
433;1509;Frankfurter RC;3 Frankfurter RC 02:16.78 11;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;11;02:16.78;Boot;2025-11-29 19:23:02.124581
434;1514;Rgm. RC Möve Grossauheim/ Mühlheimer RV;1 Rgm. RC Möve Grossauheim/ Mühlheimer RV 01:37.08 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;3;01:37.08;Boot;2025-11-29 19:23:02.124591
435;1516;WSV Offenbach am Main-Bürgel;2 WSV Offenbach am Main-Bürgel - Boot 1 - 01:41.20 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:41.20;Boot;2025-11-29 19:23:02.124601
436;1518;WSV Offenbach am Main-Bürgel;3 WSV Offenbach am Main-Bürgel - Boot 2 - 01:46.56 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;4;01:46.56;Boot;2025-11-29 19:23:02.124610
437;1532;RG Wetzlar;1 RG Wetzlar - Boot 1 - 01:38.85 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:38.85;Boot;2025-11-29 19:23:02.124620
438;1534;RG Eberbach;2 RG Eberbach - Boot 1 - 01:39.81 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:39.81;Boot;2025-11-29 19:23:02.124629
439;1536;Wormser RC;3 Wormser RC - Boot 1 - 01:43.44 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;01:43.44;Boot;2025-11-29 19:23:02.124637
440;1538;Hanauer RC Hassia;4 Hanauer RC Hassia - Boot 1 - 01:44.97 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;1;01:44.97;Boot;2025-11-29 19:23:02.124646
441;1542;Hanauer RC Hassia;1 Hanauer RC Hassia - Boot 2 - 01:36.29 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;5;01:36.29;Boot;2025-11-29 19:23:02.124655
442;1544;Marburger RV;2 Marburger RV - Boot 1 - 01:39.55 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;8;01:39.55;Boot;2025-11-29 19:23:02.124664
443;1546;RG Eberbach;3 RG Eberbach - Boot 2 - 01:43.99 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;7;01:43.99;Boot;2025-11-29 19:23:02.124673
444;1550;Wormser RC;1 Wormser RC - Boot 2 - 01:43.32 11;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;11;01:43.32;Boot;2025-11-29 19:23:02.124681
445;1552;Frankfurter RG Oberrad;2 Frankfurter RG Oberrad 01:46.03 10;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;10;01:46.03;Boot;2025-11-29 19:23:02.124690
446;1554;Marburger RV;3 Marburger RV - Boot 2 - 01:48.75 9;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;9;01:48.75;Boot;2025-11-29 19:23:02.124699
447;1558;RC Aschaffenburg;1 RC Aschaffenburg 01:49.70 13;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;13;01:49.70;Boot;2025-11-29 19:23:02.124707
448;1560;Offenbacher RG Undine;2 Offenbacher RG Undine 01:52.23 12;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;12;01:52.23;Boot;2025-11-29 19:23:02.124716
449;1564;Frankfurter RC;1 Frankfurter RC 01:47.67 14;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;14;01:47.67;Boot;2025-11-29 19:23:02.124725
450;1566;RG Wetzlar;2 RG Wetzlar - Boot 2 - 01:49.40 16;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;16;01:49.40;Boot;2025-11-29 19:23:02.124733
451;1568;RC Möve Grossauheim;3 RC Möve Grossauheim 01:49.64 15;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;15;01:49.64;Boot;2025-11-29 19:23:02.124742
452;1580;Offenbacher RG Undine;1 Offenbacher RG Undine 01:32.15 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:32.15;Boot;2025-11-29 19:23:02.124752
453;1582;Frankfurter RG Germania;2 Frankfurter RG Germania - Boot 2 - 01:34.57 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:34.57;Boot;2025-11-29 19:23:02.124761
454;1584;Frankfurter RG Germania;3 Frankfurter RG Germania - Boot 1 - 01:39.48 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;1;01:39.48;Boot;2025-11-29 19:23:02.124769
455;1586;SG Wiking;4 SG Wiking 01:46.61 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;2;01:46.61;Boot;2025-11-29 19:23:02.124777
456;1590;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:39.27 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;01:39.27;Boot;2025-11-29 19:23:02.124786
457;1592;Hanauer RG;2 Hanauer RG - Boot 1 - 01:40.80 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;6;01:40.80;Boot;2025-11-29 19:23:02.124795
458;1594;Hanauer RG;3 Hanauer RG - Boot 2 - 01:43.84 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;8;01:43.84;Boot;2025-11-29 19:23:02.124803
459;1601;Frankfurter RG Borussia;1 Frankfurter RG Borussia 01:41.47 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:41.47;Boot;2025-11-29 19:23:02.124812
460;1603;Gießener RC Hassia;2 Gießener RC Hassia 01:42.90 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:42.90;Boot;2025-11-29 19:23:02.124821
461;1607;Marburger RV;1 Marburger RV 01:43.89 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:43.89;Boot;2025-11-29 19:23:02.124830
462;1609;RV Hellas Offenbach;2 RV Hellas Offenbach 01:45.30 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:45.30;Boot;2025-11-29 19:23:02.124838
463;1613;RC Möve Grossauheim;1 RC Möve Grossauheim 01:41.92 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;6;01:41.92;Boot;2025-11-29 19:23:02.124847
464;1615;Wormser RC;2 Wormser RC 01:43.31 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;01:43.31;Boot;2025-11-29 19:23:02.124855
465;1620;RC Aschaffenburg;1 RC Aschaffenburg 01:49.98 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:49.98;Boot;2025-11-29 19:23:02.124864
466;1622;WSV Hellas Gießen;2 WSV Hellas Gießen 01:57.47 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:57.47;Boot;2025-11-29 19:23:02.124873
467;1626;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:57.31 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;5;01:57.31;Boot;2025-11-29 19:23:02.124882
468;1628;Wormser RC;2 Wormser RC 02:08.47 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;02:08.47;Boot;2025-11-29 19:23:02.124890
469;1640;Frankfurter RG Germania;1 Frankfurter RG Germania 01:22.65 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:22.65;Boot;2025-11-29 19:23:02.124900
470;1642;RG Eberbach;2 RG Eberbach 01:24.26 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:24.26;Boot;2025-11-29 19:23:02.124908
471;1644;Rgm. RC Möve Grossauheim/ Mühlheimer RV;3 Rgm. RC Möve Grossauheim/ Mühlheimer RV 01:37.10 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;01:37.10;Boot;2025-11-29 19:23:02.124917
472;1649;Rgm. Marburger RV/ Gießener RC Hassia/ RG Wetzlar;1 Rgm. Marburger RV/ Gießener RC Hassia/ RG Wetzlar 01:26.69 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:26.69;Boot;2025-11-29 19:23:02.124928
473;1652;Rgm. WSV Offenbach am Main-Bürgel/ Nassovia Höchst;2 Rgm. WSV Offenbach am Main-Bürgel/ Nassovia Höchst 01:29.51 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:29.51;Boot;2025-11-29 19:23:02.124939
474;1658;RC Möve Grossauheim;1 RC Möve Grossauheim - Boot 1 - 01:47.56 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:47.56;Boot;2025-11-29 19:23:02.124949
475;1660;SG Wiking;2 SG Wiking - Boot 1 - 01:54.21 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:54.21;Boot;2025-11-29 19:23:02.124958
476;1662;RC Karlstadt;3 RC Karlstadt 02:00.12 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;02:00.12;Boot;2025-11-29 19:23:02.124966
477;1666;RC Möve Grossauheim;1 RC Möve Grossauheim - Boot 2 - 01:54.21 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:54.21;Boot;2025-11-29 19:23:02.124975
478;1668;SG Wiking;2 SG Wiking - Boot 2 - 01:55.58 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:55.58;Boot;2025-11-29 19:23:02.124984
479;1670;SG Wiking;3 SG Wiking - Boot 3 - 02:06.55 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;7;02:06.55;Boot;2025-11-29 19:23:02.124993
480;1674;WSV Offenbach am Main-Bürgel;1 WSV Offenbach am Main-Bürgel 01:54.07 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;8;01:54.07;Boot;2025-11-29 19:23:02.125002
481;1676;Hanauer RG;2 Hanauer RG - Boot 2 - 02:07.59 10;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;10;02:07.59;Boot;2025-11-29 19:23:02.125010
